card_id,card_zh_cnt,card_lb_cnt,card_xz_cnt,card_brand_cnt,card_product_cnt,card_zh,card_lb,card_xz,card_brand,card_product,flow_mtcnt,flow_daycnt,flowcnt_t,flowcnt_6,flowcnt_3,min_dtseg,max_dtseg,flowcnt_wkd,flowcnt_wke,top_trdtz,n_trdtz,top_trdwkd,n_trdwkd,succ_cnt1,succ_cnt6,succ_cnt3,succ_late,fail_late,cash_cnt1,cash_cnt6,cash_cnt3,cash_amt1,cash_amt6,cash_amt3,cashmax_amt1,cashmax_amt6,cashmax_amt3,cons_cnt1,cons_cnt6,cons_cnt3,cons_amt1,cons_amt6,cons_amt3,consmax_amt1,consmax_amt6,consmax_amt3,consnigt_cnt1,consnigt_cnt6,consnigt_cnt3,transout_cnt1,transout_cnt6,transout_cnt3,transout_amt1,transout_amt6,transout_amt3,transoutmax_amt1,transoutmax_amt6,transoutmax_amt3,transin_cnt1,transin_cnt6,transin_cnt3,transin_amt1,transin_amt6,transin_amt3,transinmax_amt1,transinmax_amt6,transinmax_amt3,cre_cash_cnt,cre_cash_amt,kj_cnt,kj_amt,zx_cnt,zx_amt,trade_amt1,trade_amt6,trade_amt3,consnigt_amt1,consnigt_amt6,consnigt_amt3,arg_cashamt,arg_consamt,avg_nigconsamt,arg_tout_amt,arg_crecash_amt,arg_zx_amt,arg_cashzb_cnt,arg_conszb_cnt,arg_nigconszb_cnt,transoutzb_cnt,cre_cashzb_cnt,zxzb_cnt,arg_cashzb_amt,arg_conszb_amt,arg_nigconszb_amt,transoutzb_amt,cre_cashzb_amt,zxzb_amt,flag
5023,1,1,1,1,1,1,1,1,12,0,3,7,14,14,2,39,146,4,10,noon,4,5,5,1,12,2,0,1,0,2,0,0,2700,0,0,2000,0,0,3,1,0,6700,1500,0,3100,1500,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,9399.93,1499.99,0,6700,1500,13500,2233.33,2233.333,0,0,0,0.142857,0.214285,0.214285,0,0,0,0.287236,0.712771,0.712771,0,0,0,1
5024,1,1,1,1,1,3,1,2,1,0,2,10,14,14,14,20,81,6,8,dusk,5,7,3,6,14,14,0,999,0,0,0,0,0,0,0,0,0,6,13,13,21021,40423.8,40423.8,13900,18180,18180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21021,40627.8,40627.8,0,0,0,0,3109.52,0,0,0,0,0,0.928571,0,0,0,0,0,0.994978,0,0,0,0,1
5025,1,1,1,1,1,1,1,1,12,0,5,9,15,15,12,26,140,6,9,morn,8,7,4,9,15,14,0,999,3,5,5,9000,11500,11500,5000,5000,5000,0,1,1,0,110.93,110.93,0,110.93,110.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49.99,9049.97,11660.87,11660.88,0,0,0,23000,110.93,0,0,0,24.995,0.333333,0.066666,0,0,0,0.133333,0.986204,0.009513,0,0,0,0.004286,1
5026,1,1,1,1,1,1,1,1,12,0,6,18,20,20,13,5,176,12,8,dusk,7,4,7,7,20,17,0,999,1,13,10,1000,10700,8500,1000,1500,1500,2,2,2,77,77,77,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,385.05,1462.05,11162.04,8962.04,0,0,0,8230.7,38.5,0,0,0,96.2625,0.65,0.1,0,0,0,0.2,0.958606,0.006898,0,0,0,0.034496,0
5028,1,1,1,1,1,1,1,1,12,0,5,10,16,16,6,3,163,12,4,morn,4,7,4,5,14,6,0,1,2,8,3,400,6400,1800,200,2000,1400,1,3,1,500,1581,500,500,1071,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.98,7980.97,2299.98,0,0,0,8000,527,0,0,0,0,0.5,0.1875,0,0,0,0,0.801907,0.198096,0,0,0,0,0
5029,1,1,1,1,1,1,1,1,1,0,3,3,4,4,1,4,152,3,1,even,2,1,2,1,4,3,0,999,0,0,0,0,0,0,0,0,0,0,2,2,0,5058,5058,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,5057.98,5057.99,0,0,0,0,2529,0,0,0,0,0,0.5,0,0,0,0,0,1.000003,0,0,0,0,1
503,1,1,1,1,1,1,1,1,12,0,3,7,14,14,1,60,164,7,7,noon,5,5,4,0,14,1,2,999,0,4,0,0,10000,0,0,3000,0,0,3,0,0,86998,0,0,80000,0,0,0,0,0,4,0,0,80000,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176997.9,-0.01,0,0,0,25000,28999.33,0,20000,0,0,0.285714,0.214285,0,0.285714,0,0,0.056497,0.491519,0,0.451982,0,0,1
5031,1,1,1,1,1,1,1,2,12,0,6,66,107,107,65,11,177,67,40,aftr,40,3,21,40,97,70,0,1,0,1,0,0,2000,0,0,2000,0,40,91,70,240950.1,638924.8,478850.1,25100,35500,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,0,0,240950.1,641822.7,478850.1,0,0,0,20000,7021.15,0,0,2000,0,0.009345,0.850467,0,0,0.009345,0,0.003116,0.995484,0,0,0.003116,0,1
5032,1,1,1,1,1,1,1,1,12,0,3,3,5,5,4,35,94,2,3,dusk,2,6,2,2,5,5,1,999,1,2,2,1600,3600,3600,1600,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.99,3599.97,3599.97,0,0,0,18000,0,0,0,0,0,0.4,0,0,0,0,0,1.000008,0,0,0,0,0,1
5033,1,1,1,1,1,1,1,1,12,0,1,1,3,3,0,148,148,3,0,aftr,2,2,3,0,3,0,4,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5035,1,1,1,1,1,1,1,2,2,0,6,7,12,12,6,20,168,11,1,dusk,6,4,6,2,8,5,0,0,0,1,0,0,2000,0,0,2000,0,2,6,4,17220,51220,32520,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,0,0,17220,53219.99,32519.99,0,0,0,20000,8536.66,0,0,2000,0,0.083333,0.5,0,0,0.083333,0,0.037579,0.962420,0,0,0.037579,0,1
5036,1,1,1,1,1,1,1,2,12,0,4,5,8,8,4,46,168,6,2,dusk,6,2,6,2,5,3,0,1,0,0,0,0,0,0,0,0,0,2,5,3,33585,84185,52085,33500,33500,33500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33585,84185,52085,0,0,0,0,16837,0,0,0,0,0,0.625,0,0,0,0,0,1,0,0,0,0,1
5037,1,1,1,1,1,1,1,2,1,0,3,8,9,9,8,7,97,6,3,aftr,4,3,3,7,8,8,0,0,0,0,0,0,0,0,0,0,0,7,8,8,2169,22069,22069,490,19900,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,22069,22069,0,0,0,0,2758.62,0,0,0,0,0,0.888888,0,0,0,0,0,1,0,0,0,0,1
5038,1,1,1,1,1,1,1,2,1,0,4,9,12,12,7,8,169,10,2,noon,4,1,4,7,12,8,0,999,0,0,0,0,0,0,0,0,0,3,8,4,56343.1,137019.1,105369.1,49962.1,49962.1,49962.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58357.1,139033.1,107383.1,0,0,0,0,17127.38,0,0,0,0,0,0.666666,0,0,0,0,0,0.985514,0,0,0,0,1
5039,1,1,1,1,1,1,1,2,1,0,6,8,17,17,5,12,179,4,13,noon,9,5,6,3,16,6,0,2,0,0,0,0,0,0,0,0,0,2,10,5,47438,223705.7,103718,26785,47850,44230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47437.99,223705.6,103717.9,0,0,0,0,22370.57,0,0,0,0,0,0.588235,0,0,0,0,0,1.000000,0,0,0,0,1
504,1,1,1,1,1,1,1,1,12,0,6,20,42,42,20,5,169,32,10,aftr,13,3,14,13,39,20,0,2,4,15,7,2300,32700,7400,1000,5000,3000,5,11,8,1076.36,4599.26,2772.36,420.36,1250,800,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376.32,37299.13,10172.31,0,2121,1596,21800,418.11,707,0,0,0,0.357142,0.261904,0.071428,0,0,0,0.876696,0.123307,0.056864,0,0,0,1
5041,1,1,1,1,1,1,1,1,12,0,3,8,12,12,10,6,111,8,4,dusk,5,2,4,8,10,10,0,1,0,0,0,0,0,0,0,0,0,6,7,7,18300,18300.87,18300.87,10000,10000,10000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18300.86,18320,18320.86,18320.86,3000,3000.87,3000.87,0,2614.41,1500.435,0,0,2287.607,0,0.583333,0.166666,0,0,0.666666,0,0.998908,0.163795,0,0,0.998908,1
5042,1,1,1,1,1,1,1,1,1,0,6,43,147,147,68,5,173,84,63,aftr,45,4,35,43,137,96,0,1,26,79,53,46500,155100,98500,3000,4000,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46499.83,155099.4,98499.57,0,0,0,19632.9,0,0,0,0,0,0.537414,0,0,0,0,0,1.000003,0,0,0,0,0,1
5043,1,1,1,1,1,1,1,2,12,0,6,13,36,36,26,3,154,22,14,dusk,21,1,11,12,25,20,0,0,0,0,0,0,0,0,0,0,0,11,19,15,131712.8,214232.8,189397.8,41250,41250,41250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131712.7,214232.7,189397.7,0,0,0,0,11275.41,0,0,0,0,0,0.527777,0,0,0,0,0,1.000000,0,0,0,0,1
5044,1,1,1,1,1,1,1,1,12,0,5,15,30,30,21,1,138,10,20,dusk,13,6,13,7,19,15,0,0,1,3,3,300,700,700,300,300,300,3,6,5,3515.56,6562.24,5546.68,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1015.55,3815.54,7262.19,6246.62,0,0,0,2333.3,1093.7,0,0,0,338.5166,0.1,0.2,0,0,0,0.1,0.096389,0.903617,0,0,0,0.139840,1
5046,1,1,1,1,1,1,1,2,12,0,6,19,27,27,13,16,177,13,14,aftr,11,5,11,8,22,14,0,4,0,0,0,0,0,0,0,0,0,8,21,14,5359.5,77758.6,21726.5,2000,45490,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5359.5,80209.6,21726.5,0,0,0,0,3702.79,0,0,0,0,0,0.777777,0,0,0,0,0,0.969442,0,0,0,0,0
5049,1,1,1,1,1,1,1,1,12,AA,4,4,5,5,3,16,138,1,4,noon,3,6,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1550,1550,0,1550,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,1549.98,1549.99,0,0,0,0,1550,0,0,0,0,0,0.2,0,0,0,0,0,1.000012,0,0,0,0,1
505,1,1,1,1,1,1,1,1,12,AA,6,50,130,130,88,1,179,57,73,noon,56,2,30,65,126,99,0,2,1,1,1,1000,1000,1000,1000,1000,1000,8,30,19,743.15,6940.87,5974.77,99.3,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,66653.55,393479.4,604793.9,570611.9,0,0,0,10000,231.36,0,0,0,994.8291,0.007692,0.230769,0,0,0,0.515384,0.001653,0.011476,0,0,0,0.110208,1
5051,1,1,1,1,1,1,1,1,12,0,3,4,5,5,3,52,149,1,4,noon,3,7,2,2,5,3,1,999,0,0,0,0,0,0,0,0,0,1,2,2,7000,7900,7900,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7899.98,7900,0,0,0,0,3950,0,0,0,0,0,0.4,0,0,0,0,0,1.000002,0,0,0,0,1
5052,1,1,1,1,1,1,1,1,12,0,1,3,7,7,0,154,170,5,2,even,5,2,5,0,7,0,5,999,0,3,0,0,7300,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7299.96,0,0,0,0,24333.3,0,0,0,0,0,0.428571,0,0,0,0,0,1.000005,0,0,0,0,0,0
5054,1,1,1,1,1,1,1,1,12,0,5,16,35,35,27,2,150,28,7,aftr,8,2,11,26,31,28,0,1,3,3,3,8300,8300,8300,5000,5000,5000,18,23,20,800,17730,4580,100,8000,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9099.95,26029.95,12879.95,0,0,0,27666.6,770.86,0,0,0,0,0.085714,0.657142,0,0,0,0,0.318863,0.681138,0,0,0,0,1
5055,1,1,1,1,1,1,1,2,12,0,5,28,34,34,17,6,179,18,16,noon,7,6,8,2,25,16,0,0,0,0,0,0,0,0,0,0,0,2,25,16,5000,36249.97,20908.49,4000,6120,6115,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,36249.97,20908.49,1000,3832,3232,0,1449.99,547.4285,0,0,0,0,0.735294,0.205882,0,0,0,0,1,0.105710,0,0,0,1
5056,1,1,1,1,1,1,1,2,2,0,2,2,3,3,1,45,95,2,1,morn,3,4,2,1,3,3,1,999,0,0,0,0,0,0,0,0,0,1,2,2,20000,27000,27000,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,26999.99,26999.99,0,0,0,0,13500,0,0,0,0,0,0.666666,0,0,0,0,0,1.000000,0,0,0,0,1
5057,1,1,1,1,1,1,1,1,12,0,4,5,5,5,1,31,171,0,5,dusk,2,6,3,1,5,2,1,999,0,0,0,0,0,0,0,0,0,1,5,2,148.9,2933.9,648.9,148.9,1495,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9,2933.9,648.9,0,0,0,0,586.78,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5058,1,1,1,1,1,1,1,2,12,0,4,11,12,12,5,40,148,9,3,aftr,6,3,5,2,10,6,0,1,0,0,0,0,0,0,0,0,0,2,10,6,6078,23431,14803,3218,3596,3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6078,23431,14803,0,0,0,0,2343.1,0,0,0,0,0,0.833333,0,0,0,0,0,1,0,0,0,0,0
5059,1,1,1,1,1,1,1,2,2,0,4,7,9,9,8,11,142,4,5,noon,3,7,2,7,9,8,0,999,0,0,0,0,0,0,0,0,0,6,7,7,14419,16419,16419,6120,6120,6120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14418.99,16418.98,16418.99,6120,6120,6120,0,2345.57,6120,0,0,0,0,0.777777,0.111111,0,0,0,0,1.000001,0.372739,0,0,0,1
506,1,1,1,1,1,3,1,2,1,0,4,15,21,21,14,11,117,9,12,noon,9,5,5,7,19,19,0,2,0,2,2,0,1100,1100,0,1000,1000,5,13,13,14925,17500.5,17500.5,6890,6890,6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1100,0,0,0,0,14924.98,18600.46,18600.46,0,0,0,5500,1346.19,0,0,550,0,0.095238,0.619047,0,0,0.095238,0,0.059138,0.940863,0,0,0.059138,0,0
5060,1,1,1,1,1,1,1,1,12,0,2,2,3,3,2,54,139,3,0,noon,3,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,240,240,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240,0,0,0,0,240,0,0,0,0,0,0.333333,0,0,0,0,0,1,0,0,0,0,0
5061,1,1,2,1,1,1,1,1,12,0,6,19,38,38,21,1,177,30,8,dusk,16,2,11,15,33,21,0,1,2,4,2,2000,4300,2000,1000,1300,1000,2,2,2,607,607,607,400,400,400,0,0,0,10,24,16,7960,26180,22060,1600,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10566.99,31086.97,24666.99,0,0,0,10750,303.5,0,1090.833,0,0,0.105263,0.052631,0,0.631578,0,0,0.138321,0.019525,0,0.842153,0,0,1
5062,1,1,1,1,1,1,1,1,12,0,6,30,42,42,27,1,173,23,19,noon,17,4,10,16,38,26,0,2,0,0,0,0,0,0,0,0,0,4,16,5,34500,80950,34520,12000,12630,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165961.3,331859.1,285429.1,0,0,0,0,5059.37,0,0,0,0,0,0.380952,0,0,0,0,0,0.243928,0,0,0,0,1
5065,1,1,1,1,1,1,1,1,12,0,6,135,443,443,256,2,178,244,199,dusk,126,6,80,148,369,271,0,0,2,2,2,2000,2000,2000,1000,1000,1000,142,363,265,1122555.,3669412.,2392840.,50000,50000,50000,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,3643785.,1124555.,3671412.,2394840.,57200,104180,98221,10000,10108.57,5483.157,0,0,10178.17,0.004514,0.819413,0.042889,0,0,0.808126,0.000544,0.999455,0.028376,0,0,0.992475,1
5066,1,1,1,1,1,1,1,2,12,0,5,21,38,38,25,33,169,28,10,noon,10,4,9,1,35,27,0,4,0,0,0,0,0,0,0,0,0,1,20,12,99,19779.51,12196,99,4030,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1116,13,1116,99,22725.51,15142,0,0,0,0,988.97,0,0,0,85.84615,0,0.526315,0,0,0,0.342105,0,0.870365,0,0,0,0.049107,1
5067,1,1,1,1,1,1,1,2,12,0,3,6,10,10,1,82,164,3,7,noon,6,6,5,0,9,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,223,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.98,0,0,0,0,0,111.5,0,0,0,0,0,0.2,0,0,0,0,0,1.000089,0,0,0,0,0
507,1,1,2,1,1,1,1,1,12,0,6,17,24,24,10,5,177,15,9,noon,7,4,6,4,24,13,0,999,0,2,1,0,1500,1000,0,1000,1000,1,6,3,306.2,2602.2,1686.2,306.2,1000,1000,0,0,0,0,12,6,0,45400,8000,0,16200,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.17,49502.16,10686.17,0,0,0,7500,433.7,0,3783.333,0,0,0.083333,0.25,0,0.5,0,0,0.030301,0.052567,0,0.917131,0,0,1
5070,1,1,1,1,1,1,1,2,12,0,6,12,20,20,12,16,177,12,8,noon,9,4,6,4,11,8,0,0,0,0,0,0,0,0,0,0,0,3,10,7,84297,252281.8,170037,60000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84296.99,252281.7,170036.9,0,0,0,0,25228.18,0,0,0,0,0,0.5,0,0,0,0,0,1.000000,0,0,0,0,1
5071,1,1,1,1,1,1,1,1,12,0,1,1,1,1,1,35,35,1,0,aftr,1,2,1,1,1,1,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,1,1,1,1,1,1,1,1,12,0,5,17,22,22,9,49,176,18,4,aftr,7,4,6,2,22,13,1,999,1,4,3,1000,6000,4000,1000,2000,2000,0,3,1,0,5200,5000,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,51049.97,42250,0,0,0,15000,1733.33,0,0,0,0,0.181818,0.136363,0,0,0,0,0.117531,0.101860,0,0,0,0,1
5073,1,1,1,1,1,1,1,2,1,0,6,7,12,12,3,7,160,9,3,aftr,7,2,6,2,6,4,0,4,0,0,0,0,0,0,0,0,0,2,6,4,10244.9,50244.9,30244.9,10000,10050,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10244.9,50244.9,30244.9,0,0,0,0,8374.15,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1
5075,1,1,1,1,1,1,1,1,12,0,4,9,17,17,11,12,169,5,12,noon,6,5,9,3,17,15,0,999,2,7,6,2700,6600,5600,2000,2000,2000,0,1,1,0,9800,9800,0,9800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699.99,16399.91,15399.92,0,0,0,9428.5,9800,0,0,0,0,0.411764,0.058823,0,0,0,0,0.402441,0.597564,0,0,0,0,1
5076,1,1,1,1,1,1,1,1,12,0,1,1,2,2,2,21,21,2,0,morn,2,3,2,2,2,2,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5077,1,1,1,1,1,1,1,2,12,0,4,10,16,16,6,1,160,14,2,aftr,10,3,7,5,12,8,0,3,0,0,0,0,0,0,0,0,0,5,11,8,6120,35720,24120,6000,6000,6000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,35719.99,24120,59.9,59.9,59.9,0,3247.27,29.95,0,0,0,0,0.6875,0.125,0,0,0,0,1.000000,0.001676,0,0,0,1
5079,1,1,1,1,1,1,1,2,12,0,4,16,20,20,6,24,119,16,4,aftr,10,2,6,3,17,17,0,3,0,0,0,0,0,0,0,0,0,2,14,14,8660,19646.85,19646.85,5660,5660,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134.99,8659.99,19781.83,19781.83,0,0,0,0,1403.34,0,0,0,67.495,0,0.7,0,0,0,0.1,0,0.993176,0,0,0,0.006823,1
508,1,1,1,1,1,1,1,1,12,0,4,8,17,17,15,52,168,13,4,dawn,8,1,6,1,17,16,1,999,1,4,4,1000,4000,4000,1000,1000,1000,0,5,4,0,2613,2553,0,2000,2000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6612.92,6552.92,0,203,203,10000,522.6,203,0,0,0,0.235294,0.294117,0.058823,0,0,0,0.604876,0.395135,0.030697,0,0,0,1
5080,1,1,1,1,1,1,1,2,1,0,5,19,28,28,14,6,141,13,15,dusk,10,6,7,8,26,15,0,0,2,9,6,1000,4800,3300,500,1000,1000,4,8,4,1238,12238,1238,458,10000,458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4800,0,0,0,0,2237.98,17037.91,4537.95,0,400,0,5333.3,1529.75,400,0,533.3333,0,0.321428,0.285714,0.035714,0,0.321428,0,0.281724,0.718280,0.023477,0,0.281724,0,1
5081,1,1,1,1,1,1,1,2,2,0,5,15,34,34,24,27,149,18,16,aftr,12,4,10,9,20,20,0,1,0,0,0,0,0,0,0,0,0,4,10,10,28890,60391,60391,10210,10210,10210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28889.95,60390.9,60390.9,0,5000,5000,0,6039.1,5000,0,0,0,0,0.294117,0.029411,0,0,0,0,1.000001,0.082793,0,0,0,1
5082,1,1,1,1,1,1,1,1,12,0,1,1,1,1,0,100,100,0,1,aftr,1,6,1,0,1,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5083,1,1,1,1,1,1,1,1,12,0,2,18,28,28,28,6,57,19,9,noon,7,1,8,24,24,24,0,0,1,1,1,1000,1000,1000,1000,1000,1000,19,19,19,14697.22,14697.22,14697.22,5000,5000,5000,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.02,15697.18,15697.18,15697.18,4178,4178,4178,10000,773.53,696.3333,0,0,-0.01,0.035714,0.678571,0.214285,0,0,0.071428,0.063705,0.936296,0.266162,0,0,-1.27E-0,1
5084,1,1,1,1,1,1,1,1,12,0,3,3,5,5,4,47,146,2,3,noon,4,6,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.03,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,1,1,1,1,1,1,1,1,12,0,5,16,26,26,13,5,176,12,14,morn,9,2,7,9,21,12,0,0,3,10,4,4000,13600,5800,2000,2000,2000,1,2,2,59217.14,59467.14,59467.14,59217.14,59217.14,59217.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180049.9,243017.1,252867.0,245067.0,0,0,0,13600,29733.57,0,0,0,60016.66,0.384615,0.076923,0,0,0,0.115384,0.053783,0.235171,0,0,0,0.712034,1
5086,1,1,1,1,1,1,1,1,12,0,6,24,60,60,52,1,159,35,25,dusk,14,3,14,29,55,55,0,1,8,15,15,2000,6700,6700,800,2000,2000,7,11,11,3640,4227.1,4227.1,2500,2500,2500,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639.86,10926.81,10926.81,150,150,150,4466.6,384.28,75,0,0,0,0.25,0.183333,0.033333,0,0,0,0.613170,0.386855,0.013727,0,0,0,1
5087,1,1,1,1,1,1,1,2,12,0,2,4,7,7,7,29,79,6,1,noon,5,1,5,3,6,6,0,1,0,0,0,0,0,0,0,0,0,3,6,6,1913.6,3857.2,3857.2,1820,1820,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913.6,3857.2,3857.2,0,0,0,0,642.86,0,0,0,0,0,0.857142,0,0,0,0,0,1,0,0,0,0,1
5088,1,1,1,1,1,1,1,2,12,0,6,18,41,41,24,11,163,20,21,dusk,16,5,9,17,41,30,0,999,0,0,0,0,0,0,0,0,0,17,41,30,35999.9,107996.9,71998.9,7235,9512,9188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35999.9,107996.9,71998.9,0,0,0,0,2634.07,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
